Загрузка таблицы $name$ ...	Атаблица $name$ аҭагалара ...
Невозможно найти формат таблицы.	Атаблица аформат аԥшаара ауам.
<нет>	<мап>
Тип поля	Аҭакыра атип
Описание	Ахҳәаа
Описание столбца	Аиҵагыла ахҳәаа
Свойства поля	Аҭакыра аҷыдаҟазшьақәа
Изменить ячейку	Иԥсахтәуп абларҭа
Изменить тип поля	Иԥсахтәуп аҭакыра атип
Вставить новую строку	Ибжьаргылатәуп, ацәаҳәа ҿыц
Задайте формат числа.	Иҭажәгал ахыԥхьаӡара аформат.
изменить имя поля	иԥсахтәуп аҭакыра ахьӡ
изменить тип поля	иԥсахтәуп аҭакыра атип
изменить описание поля	иԥсахтәуп аҭакыра ахҳәаа
изменить атрибут поля	иԥсахтәуп аҭакыра атрибут
Этот файл уже существует. Переписать его?	Ари афаил ыҟоуп. Ихҩылаатәума?
Папка	Аҭаӡ
Настройки базы данных	Адырқәа рбаза архиарақәа
{Нет}	{Мап}
Тестирование соединения	Аимадара атест
Соединение установлено успешно.	Аимадара қәҿиарала ишьақәыргылоуп.
Соединение не установлено.	Иауам аимадара ашьақәыргылара.
JDBC драйвер успешно загружен.	JDBC адраивер қәҿиарала иҭагалоуп.
JDBC драйвер не загружен.	JDBC адраивер ҭагалаӡам.
Файл MS Access	MS Access афаил
Файл MS Access 2007	MS Access 2007 афаил
База данных Firebird	Адырқәа рбаза Firebird
Системный	Асистематә
Ошибка создания	Аԥҵара агха
Документ «$file$» не может быть открыт.	Адокумент «$file$» аартра ауам.
Отменить:	Иаҟәыхтәуп:
Восстановить	Ирхынҳәтәуп:
Имя «$#$» уже существует. Выберите другое название.	Ахьӡ «$#$» ыҟоуп.  Иалышәх даҽа хьӡык.
Все таблицы	Атаблицақәа зегьы
Добавление	Ацҵара
Удаление	Аныхра
Редактирование	Аредакциазура
Изменить структуру	Иԥсахтәуп аструктура
Чтение	Аԥхьара
Изменить ссылки	Иԥсахтәуп азхьарԥшқәа
Удалить структуру	Ианыхтәуп аструктура
Путь к файлам dBASE	dBASE афаилқәа рахь амҩа:
Путь к текстовым файлам	dBASE афаилқәа рахь амҩа:
Путь к электронным таблицам	Аелектронтә таблицақәа рахь амҩа
Имя базы данных MySQL	Адырқәа рбаза MySQL ахьӡ
Имя базы данных Oracle	Адырқәа рбаза Oracle ахьӡ 
Файл базы данных Access	Access адырқәа рбаза афаил
Имя ~компьютера	Акомпиутер ахьӡ:
Профиль ~Mozilla	Mozilla ~Апрофиль
Профиль ~Thunderbird	Thunderbird ~Апрофиль
Добавить таблицы	Иацҵатәуп атаблицақәа
Выбор полей	Аҭакырақәа ралхра
Типы полей	Аҭакырақәа ртипқәа
< ~Назад	< ~Шьҭахьҟа
~Далее >	~Анаҩс>
~Готово	~Ихиоуп
Копирование	Акопиа ахыхра
Мастер баз данных	Адырқәа рбаза азҟаза
Выбор базы данных	Адырқәа рбаза алхра
Настройка подключения к dBASE	dBASE аҽаҿакра архиара
Настройка подключения к текстовым файлам	Атеқсттә фаилқәа рҽаҿакра архиара
Настройка подключения к Microsoft Access	Microsoft Access аҽаҿакра архиара
Настройка подключения к LDAP	LDAP аҽаҿакра архиара
Настройка подключения к ADO	ADO аҽаҿакра архиара
Настройка подключения к JDBC	JDBC аҽаҿакра архиара
Настройка подключения к Oracle	Oracle аҽаҿакра архиара
Настройка подключения к MySQL	MySQL аҽаҿакра архиара
