Иҭажәгал ажәамаӡа:	Введите пароль:
Иҭажәгал ажәамаӡа даҽазнык	Повторите пароль:
Афаил ыҟоуп	Файл существует
Иацҵатәуп	Продолжить
Иаҟәыхтәуп аимадара	Отменить соединение
Асертифкат ахәаԥшра 	Просмотр сертификата
Асертификат ахәаԥшра...	Просмотр сертификата...
%PRODUCTNAME не смог создать файл блокировки для монопольного доступа, по заданному пути нет прав для его создания или недостаточно места.	The lock file could not be created for exclusive access by %PRODUCTNAME, due to missing permission to create a lock file on that file location or lack of free disk space.
Файл блокировки повреждён и, вероятно, пуст. Для его удаления откройте документ только для чтения, затем закройте его.	The lock file is corrupted and probably empty. Opening the document read-only and closing it again removes the corrupted lock file.
Иаҟәыхтәуп: 	Отменить: 
Ирхынҳәтәуп: 	Вернуть: 
Атеқст амацара	Только текст
Иформатркым атекст (TSV-Calc)	Неформатированный текст (TSV-Calc)
Арастртә сахьа (BMP)	Растровое изображение (BMP)
Иформатрку атекст (RTF)	Текст с форматированием (RTF)
Иформатрку атекст (Richtext)	Текст с форматированием (Richtext)
%PRODUCTNAME асахьа	Рисунок %PRODUCTNAME
Арастр/анимациа StarView (SVXB)	Растр/анимация StarView (SVXB)
Асервер Star аформат	Формат сервера Star
Аобиеқт Star аформат	Формат объекта Star
Апплет аобиект	Объект апплета
StarWriter 3.0 аобиект	Объект StarWriter 3.0
StarWriter 4.0 аобиект	Объект StarWriter 4.0
StarWriter 5.0 аобиект	Объект StarWriter 5.0
StarWriter/Web 4.0 аобиект	Объект StarWriter/Web 4.0
StarWriter/Web 5.0 аобиект	Объект StarWriter/Web 5.0
StarWriter/Master 4.0 аобиект	Объект StarWriter/Master 4.0
StarWriter/Master 5.0 аобиект	Объект StarWriter/Master 5.0
StarChart аобиеқт	Объект StarDraw
StarDraw 4.0 аобиеқт	Объект StarDraw 4.0
StarImpress 5.0 аобиект	Объект StarImpress 5.0
StarChart 5.0 аобиеқт	Объект StarDraw 5.0
StarCalc аобиеқт	Объект StarCalc
StarChart 4.0 аобиеқт	Объект StarCalc 4.0
StarChart 5.0 аобиеқт	Объект StarCalc 5.0
StarChart аобиеқт	Объект StarChart
StarChart 4.0 аобиеқт	Объект StarChart 4.0
StarChart 5.0 аобиеқт	Объект StarChart 5.0
StarImage аобиеқт	Объект StarImage
StarImage 4.0 аобиеқт	Объект StarImage 4.0
StarImage 5.0 аобиеқт	Объект StarImage 5.0
StarMath аобиеқт	Объект StarMath
StarMath 4.0 аобиеқт	Объект StarMath 4.0
StarMath 5.0 аобиеқт	Объект StarMath 5.0
StarObject Paint аобиект	Объект StarObject Paint
Sylk	Sylk
Microsoft Word аобиеқт	Объект Microsoft Word
StarFrameSet аобиект	Объект StarFrameSet
Office адокумент аобиект	Объект документа Office
Азгәаҭақәа ирызку аинформациа	Информация примечаний
Sfx адокумент	Документ Sfx
Арафикатә обиект	Графический объект
OpenOffice.org 1.0 Writer аобиеқт	Объект OpenOffice.org 1.0 Writer
OpenOffice.org 1.0 Writer/Web аобиеқт	Объект OpenOffice.org 1.0 Writer/Web
OpenOffice.org 1.0 Writer/Еилоу адокумент 	Объект OpenOffice.org 1.0 Writer/Составной документ
OpenOffice.org 1.0 Draw аобиеқт	Объект OpenOffice.org 1.0 Draw
OpenOffice.org 1.0 Impress аобиеқт	Объект OpenOffice.org 1.0 Impress
OpenOffice.org 1.0 Calc аобиеқт	Объект OpenOffice.org 1.0 Calc
OpenOffice.org 1.0 Chart аобиеқт	Объект OpenOffice.org 1.0 Chart
OpenOffice.org 1.0 Math аобиеқт	Объект OpenOffice.org 1.0 Math
Windows аметафаил	Метафайл Windows
Ахалагаратә дырқәа ртаблица	Таблица исходных данных
SQL азыҳәара	SQL запрос
OpenOffice.org 1.0 адиалог	Диалог OpenOffice.org 1.0
Аимадара	Связь
HTML аформат акомментари ада	Формат HTML без комментариев
Portable Network Graphic (PNG)	Portable Network Graphic (PNG)
Иауам аҭаргылара аобиект %.	Невозможно вставить объект %.
Идырым ахыҵхырҭа	Неизвестный источник
Баит	байт
Кб	Кб
Мб	Мб
Гб	Гб
Алфавиттә-цифратә	Алфавитно-цифровой
Инормалтәу	Нормальный
Ажәар	Словарь
Пиньинь	Пиньинь
Арадикал	Радикал
Иуникод	Юникод
Чжуинь	Чжуинь
Аҭелтә шәҟәы	Телефонная книга
Ипоу	Тонкий
Ипоу акурсив	Тонкий курсив
Акурсив	Курсив
Ажәпа	Жирный
Ижәпоу акурсив	Жирный курсив
Аиқәаҵәа	Чёрный
Еиқәаҵәоу акурсив	Чёрный курсив
Ашәҟәы	Обычный
Ижәпоу ирнаау	Жирный наклонный
