contentEncodingError.longDesc,"<p>Страница, которую вы пытаетесь просмотреть, не может быть показана, так как она использует неверную или неподдерживаемую форму компрессии.</p><ul><li>Пожалуйста свяжитесь с владельцами веб-сайта и проинформируйте их об этой проблеме.</li></ul> ",selectall.key,A
unsafeContentType.title,Небезопасный тип файла,selectall.label selectall.accesskey,Выделить &всё
unsafeContentType.longDesc,<ul> <li>Пожалуйста свяжитесь с владельцами веб-сайта и проинформируйте их об этой проблеме.</li> </ul>,closeWindow.key,w
netReset.title,Соединение прервано,generalTab,Основная
netReset.longDesc,"<p>Связь с сайтом было оборвана на этапе установления соединения. Пожалуйста, попробуйте снова.</p>",generalTab.accesskey,О
netTimeout.title,Время ожидания соединения истекло,generalURL mediaLocation,Адрес:
netTimeout.longDesc,"<p>Истекло время ожидания во время попытки соединиться с указанным сайтом.</p><ul><li>Возможно, сервер сайта перегружен или временно недоступен. Подождите некоторое время и попробуйте снова.</li><li>Если вам не удалось открыть другие сайты, проверьте настройки соединения компьютера с сетью.</li><li>Если ваш компьютер или локальная сеть защищены межсетевым экраном или прокси-сервером, проверьте их, так как неверные настройки могут помешать просмотру веб-сайтов.</li><li>Если у вас имеются другие проблемы, проконсультируйтесь с вашим системным администратором или Интернет-провайдером.</li></ul>",generalType,Тип:
protocolNotFound.title,Неизвестный протокол,generalMode,Тип визуализации:
protocolNotFound.longDesc,"<p>Адрес начинается с протокола, неизвестного браузеру (вроде <q>wxyz://</q>), поэтому браузер не может соединиться с сайтом.</p><ul><li>Если вы соединяетесь с сайтом, на котором имеются мультимедиа или другие нетекстовые сервисы, проверьте требования сайта к необходимому программному обеспечению.</li><li>Некоторые протоколы могут потребовать установки стороннего программного обеспечения или плагинов для браузера перед тем, как браузер сможет их распознать.</li></ul>",generalSize,Размер:
proxyConnectFailure.title,Прокси-сервер отказал в соединении,generalReferrer,Ссылающийся URL:
proxyConnectFailure.longDesc,"<p>Браузер настроен на использование прокси-сервера, однако прокси-сервер отказал в соединении.</p><ul><li>Проверьте настройки прокси-сервера в браузере и попробуйте снова.</li><li> Проверьте, разрешает ли прокси-сервер соединения из этой сети.</li><li>Если у вас имеются другие проблемы, проконсультируйтесь с вашим системным администратором или Интернет-провайдером.</li></ul>",generalSource,Источник кэширования:
proxyResolveFailure.title,Не найден прокси-сервер,generalModified,Последнее изменение:
proxyResolveFailure.longDesc,"<p>Браузер настроен на использование прокси-сервера, однако прокси-сервер не может быть найден.</p><ul><li>Проверьте настройки прокси-сервера в браузере и попробуйте снова.</li><li>Проверьте, подсоединен ли компьютер к активной сети.</li><li>Если у вас имеются другие проблемы, проконсультируйтесь с вашим системным администратором или Интернет-провайдером.</li></ul>",generalEncoding,Кодировка:
redirectLoop.title,Ошибка перенаправления,generalMetaName,Имя
redirectLoop.longDesc,"<p>Браузер прекратил попытки загрузки страницы, так как сайт перенаправляет запрос таким образом, что он никогда не завершится.</p><ul><li>Возможно, вы отключили или заблокировали cookies, требуемые этим сайтом.</li><li><em>Примечание</em>: Если разрешение принятия cookies сайта не решает проблему, то, по всей вероятности, это проблема на сервере, а не на вашем компьютере.</li></ul>",generalMetaContent,Содержимое
unknownSocketType.title,Некорректный ответ,generalSecurityMore,Подробнее
unknownSocketType.longDesc,<p>Сайт ответил на запрос неожиданным образом и браузер не может обработать его ответ.</p>,generalSecurityMore.accesskey feedSubscribe.accesskey,д
